acknowledgement_issue_title,network_abbr_name,acknowledgement_date_added,cds_cloud,is_hidden,start_time,time_active,description,node_ticketing_cloud,external_network_id,is_lightweight,time_to_acknowledge,nagios_url,issue_url,acknowledgement_username,external_project_id,external_issue_id,color,service_name,service_group,external_node_id,device,is_alert_stale,external_interface_id,classify_is_oncall,date_added,acknowledgement_description,host_group,alert_id,end_time,is_major_event,last_updated,acknowledgement_alert_membership_id,external_bgp_peer_id,node_name,duration,ticketing_url,network_id,host_check_pending_duration,network_name,agent_username,acknowledgement_ticketing_cloud,acknowledgement_is_classify_ticket_auto_create,network_display_name,database_url,acknowledgement_id,acknowledgement_user_id,agent_name,node_id,acknowledgement_is_active,root_cause_alert_id,flaps,severity,num_flaps,acknowledgement_external_project_id,network_profiles,agent_is_active,agent_id
NA,AMP,NA,GlobalNOC,0,2025-01-28T14:50:42Z,54,Error performing SNMP query for description to 190.103.186.149: Send failure: Network is unreachable,GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 27,NA,43806,27,0,2996781,0,2025-01-28T14:51:37Z,NA,Ampath Layer 2,199037502,2025-01-28T14:52:31Z,0,2025-01-28T14:51:37Z,NA,NA,SAO-SP4-SW03,109,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579535031,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2025-01-28T14:50:42Z,42,Error performing SNMP query for description to 192.168.220.3: Send failure: Network is unreachable,GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 26,NA,47620,26,0,2944241,0,2025-01-28T14:51:49Z,NA,Ampath Layer 2,199040882,2025-01-28T14:52:31Z,0,2025-01-28T14:51:49Z,NA,NA,ATL-LUM-SW01,109,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579579362,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2025-01-28T14:50:42Z,41,Error performing SNMP query for description to 190.103.186.159: Send failure: Network is unreachable,GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 23,NA,47127,23,0,2814642,0,2025-01-28T14:51:50Z,NA,Ampath Layer 2,199041242,2025-01-28T14:52:31Z,0,2025-01-28T14:51:50Z,NA,NA,MIA-MI1-SW18,109,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579570632,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2025-01-28T14:50:42Z,40,Error performing SNMP query for description to 190.103.186.158: Send failure: Network is unreachable,GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 29,NA,46798,29,0,2827375,0,2025-01-28T14:51:51Z,NA,Ampath Layer 2,199041962,2025-01-28T14:52:31Z,0,2025-01-28T14:51:51Z,NA,NA,MIA-MI1-SW16,109,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579567022,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2025-01-28T14:50:42Z,13,"CRITICAL - 198.32.252.34: rta nan, lost 100%",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,red,HOST,NA,21847,NA,0,NA,0,2025-01-28T14:51:53Z,NA,Ampath Layer 3,199043412,2025-01-28T14:52:06Z,0,2025-01-28T14:51:53Z,NA,NA,MIA-MI1-RT04,84,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,575034521,NA,NA,,Critical,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2025-01-28T14:50:41Z,38,Error performing SNMP query for description to 190.103.186.152: Send failure: Network is unreachable,GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 5,NA,45931,5,0,2996784,0,2025-01-28T14:51:53Z,NA,Ampath Layer 2,199043422,2025-01-28T14:52:31Z,0,2025-01-28T14:51:53Z,NA,NA,SAO-SP4-SW04,110,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579558892,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2025-01-28T14:27:02Z,338,BGP to [MON] ALMA to SCL via RedCLARA is down (State: Active).,GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,red,BGP - 190.103.185.138 - 190.103.185.139,NA,21847,190.103.185.138 - 190.103.185.139,0,NA,0,2025-01-28T14:27:24Z,NA,Ampath Layer 3,199035142,2025-01-28T14:33:02Z,0,2025-01-28T14:31:46Z,NA,28441,MIA-MI1-RT04,360,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,575034521,NA,NA,,Critical,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2025-01-28T11:57:14Z,12,"Error performing SNMP query for description to 190.103.186.150: No response from remote host ""170.39.8.19""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 32,NA,43803,32,0,2827402,0,2025-01-28T11:58:37Z,NA,Ampath Layer 2,199032232,2025-01-28T11:58:49Z,0,2025-01-28T11:58:37Z,NA,NA,SCL-CIR-SW03,95,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579535021,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2025-01-28T07:35:58Z,19,"Error performing SNMP query for description to 190.103.186.153: No response from remote host ""170.39.8.19""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 31,NA,47064,31,0,2806251,0,2025-01-28T07:37:28Z,NA,Ampath Layer 2,199025582,2025-01-28T07:37:47Z,0,2025-01-28T07:37:28Z,NA,NA,BCT-MI3-SW04,109,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579569572,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2025-01-28T02:09:55Z,4,"Error performing SNMP query for description to 192.168.220.4: No response from remote host ""170.39.8.19""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 26,NA,47623,26,0,2944244,0,2025-01-28T02:11:21Z,NA,Ampath Layer 2,199016522,2025-01-28T02:11:25Z,0,2025-01-28T02:11:21Z,NA,NA,ATL-LUM-SW02,90,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579579372,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2025-01-27T22:45:34Z,315,BGP to [MON]UVI-STX is down (State: Connect).,GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,red,BGP - 190.103.185.162 - 190.103.185.163,NA,21847,190.103.185.162 - 190.103.185.163,0,NA,0,2025-01-27T22:46:20Z,NA,Ampath Layer 3,199006812,2025-01-27T22:51:35Z,0,2025-01-27T22:50:40Z,NA,28285,MIA-MI1-RT04,361,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,575034521,NA,NA,,Critical,0,NA,,1,19
Brief Outage - AMPATH Monet Circuit MON- FIU/MI3-SP3_WAVE-002,AMP,1738005516,GlobalNOC,0,2025-01-27T18:55:48Z,3837,"In case of failure, contact Angola Cables",GlobalNOC,7,0,1368,https://nocmon.grnoc.iu.edu/nagios/,https://globalnoc.service-now.com/nav_to.do?uri=incident.do?sys_id=22f49a66c35b569004e4fedf0501311f,djmedina,59,INC0201231,red,CIRCUIT,Contact Lanautilus,NA,1193571,0,NA,0,2025-01-27T18:55:48Z,NA,Ampath Layer 2,198973002,2025-01-27T19:59:45Z,0,2025-01-27T19:59:30Z,100892452,NA,MON-FIU/FTZ-SP3_WAVE-002,3837,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,GlobalNOC,0,AMP,https://db2.grnoc.iu.edu/db-gnui,41386392,39801,nocmon,580143742,1,NA,,Critical,0,59,,1,19
Brief Outage - AMPATH Monet Circuit MON- FIU/MI3-SP3_WAVE-002,AMP,1738005545,GlobalNOC,0,2025-01-27T18:55:12Z,3822,ALARM [CLEARED] - Link to et-0/1/4,GlobalNOC,7,0,1397,https://nocmon.grnoc.iu.edu/nagios/,https://globalnoc.service-now.com/nav_to.do?uri=incident.do?sys_id=22f49a66c35b569004e4fedf0501311f,djmedina,59,INC0201231,green,INTF - et-0/1/4,Contact Lanautilus,38739,et-0/1/4,0,2311299,0,2025-01-27T18:55:48Z,Automatically acknowledging to same parent alert - MON-FIU/FTZ-SP3_WAVE-002:CIRCUIT,Ampath Layer 2,198972992,2025-01-27T19:59:30Z,0,2025-01-27T19:59:31Z,100892462,NA,FOR-ACB-SW01,3858,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,GlobalNOC,0,AMP,https://db2.grnoc.iu.edu/db-gnui,41386402,39801,nocmon,579071832,1,198973002,,Critical,0,59,,1,19
Alarm - Ampath Node MIA-MI1-SW10,AMP,1738001181,GlobalNOC,0,2025-01-27T17:51:01Z,12167,Admin Status: DOWN Operational Status: DOWN,GlobalNOC,7,0,884,https://nocmon.grnoc.iu.edu/nagios/,https://globalnoc.service-now.com/nav_to.do?uri=incident.do?sys_id=87ba9759c31f1650c2ad319f050131a4,wolzj,59,INC0200889,red,Interface - 25,NA,43794,25,0,2623455,0,2025-01-27T17:51:37Z,NA,Ampath Layer 2,198971762,2025-01-27T21:14:24Z,0,2025-01-27T21:13:44Z,100891422,NA,MIA-MI1-SW10,12203,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,GlobalNOC,0,AMP,https://db2.grnoc.iu.edu/db-gnui,41385712,48762,nocmon,579535011,1,NA,,Critical,0,59,,1,19
Alarm - Ampath Node MIA-MI1-SW10,AMP,1737999045,GlobalNOC,0,2025-01-27T17:10:01Z,2407,Admin Status: DOWN Operational Status: DOWN,GlobalNOC,7,0,1212,https://nocmon.grnoc.iu.edu/nagios/,https://globalnoc.service-now.com/nav_to.do?uri=incident.do?sys_id=87ba9759c31f1650c2ad319f050131a4,aidarmst,59,INC0200889,red,Interface - 25,NA,43794,25,0,2623455,0,2025-01-27T17:10:33Z,NA,Ampath Layer 2,198969572,2025-01-27T17:50:40Z,0,2025-01-27T17:50:36Z,100890232,NA,MIA-MI1-SW10,2439,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,GlobalNOC,0,AMP,https://db2.grnoc.iu.edu/db-gnui,41385342,33412,nocmon,579535011,1,NA,,Critical,0,59,,1,19
NA,AMP,NA,GlobalNOC,0,2025-01-27T14:52:22Z,44,"Error performing SNMP query for description to 192.168.204.3: No response from remote host ""170.39.8.19""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 32,NA,47674,32,0,2883403,0,2025-01-27T14:53:35Z,NA,Ampath Layer 2,198965032,2025-01-27T14:54:19Z,0,2025-01-27T14:53:35Z,NA,NA,JAX-LUM-SW01,117,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579579752,NA,NA,,Unknown,0,NA,,1,19
Outage - AMPATH Provider Sparkle FIU034WFORSP4NN,AMP,1737989700,GlobalNOC,0,2025-01-27T14:46:46Z,3474,Southern Light - SAX,GlobalNOC,7,0,494,https://nocmon.grnoc.iu.edu/nagios/,https://globalnoc.service-now.com/nav_to.do?uri=incident.do?sys_id=41a89d6ac397169004e4fedf0501314b,djmedina,59,INC0201193,red,CIRCUIT,Contact Lanautilus,NA,1169452,0,NA,0,2025-01-27T14:46:46Z,NA,Ampath Layer 2,198964862,2025-01-27T15:44:40Z,0,2025-01-27T15:42:17Z,100887672,NA,FIU034WFORSP4NN,3474,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,GlobalNOC,0,AMP,https://db2.grnoc.iu.edu/db-gnui,41383872,39801,nocmon,580148182,1,NA,,Critical,0,59,,1,19
Outage - AMPATH Provider Sparkle FIU034WFORSP4NN,AMP,1737989825,GlobalNOC,0,2025-01-27T14:46:02Z,3474,ALARM [CLEARED] - Link to FOR-LAN-SW02 - Sao Paulo,GlobalNOC,7,0,619,https://nocmon.grnoc.iu.edu/nagios/,https://globalnoc.service-now.com/nav_to.do?uri=incident.do?sys_id=41a89d6ac397169004e4fedf0501314b,djmedina,59,INC0201193,green,INTF - et-0/0/1,Contact Lanautilus,38412,et-0/0/1,0,2305098,0,2025-01-27T14:46:46Z,Automatically acknowledging to same parent alert - FIU034WFORSP4NN:CIRCUIT,Ampath Layer 2,198964842,2025-01-27T15:44:40Z,0,2025-01-27T15:42:17Z,100887702,NA,FOR-LAN-SW02,3518,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,GlobalNOC,0,AMP,https://db2.grnoc.iu.edu/db-gnui,41383902,39801,nocmon,579065572,1,198964862,,Critical,0,59,,1,19
Alarm - Ampath Node MIA-MI1-SW10,AMP,1737985986,GlobalNOC,0,2025-01-27T13:49:01Z,11998,Admin Status: DOWN Operational Status: DOWN,GlobalNOC,7,0,198,https://nocmon.grnoc.iu.edu/nagios/,https://globalnoc.service-now.com/nav_to.do?uri=incident.do?sys_id=87ba9759c31f1650c2ad319f050131a4,djmedina,59,INC0200889,red,Interface - 25,NA,43794,25,0,2623455,0,2025-01-27T13:49:48Z,NA,Ampath Layer 2,198960252,2025-01-27T17:09:46Z,0,2025-01-27T17:07:28Z,100884812,NA,MIA-MI1-SW10,12045,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,GlobalNOC,0,AMP,https://db2.grnoc.iu.edu/db-gnui,41382742,39801,nocmon,579535011,1,NA,,Critical,0,59,,1,19
NA,AMP,NA,GlobalNOC,0,2025-01-27T13:28:00Z,32,"Error performing SNMP query for description to 190.103.186.159: No response from remote host ""170.39.8.19""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 1,NA,47127,1,0,2871265,0,2025-01-27T13:29:13Z,NA,Ampath Layer 2,198959982,2025-01-27T13:29:45Z,0,2025-01-27T13:29:13Z,NA,NA,MIA-MI1-SW18,105,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579570632,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2025-01-27T12:56:15Z,102,"Error performing SNMP query for description to 190.103.186.145: No response from remote host ""170.39.8.19""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 31,NA,43794,31,0,2796607,0,2025-01-27T12:57:37Z,NA,Ampath Layer 2,198958752,2025-01-27T13:05:57Z,0,2025-01-27T13:05:47Z,NA,NA,MIA-MI1-SW10,582,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579535011,NA,NA,,Unknown,1,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2025-01-27T09:35:11Z,36,"Error performing SNMP query for description to 190.103.186.157: No response from remote host ""170.39.8.19""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 23,NA,46795,23,0,2944124,0,2025-01-27T09:36:23Z,NA,Ampath Layer 2,198953702,2025-01-27T09:36:59Z,0,2025-01-27T09:36:23Z,NA,NA,MIA-MI1-SW15,108,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579567012,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2025-01-27T06:03:06Z,48,"Error performing SNMP query for description to 190.103.186.158: No response from remote host ""170.39.8.19""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 29,NA,46798,29,0,2827375,0,2025-01-27T06:04:02Z,NA,Ampath Layer 2,198949352,2025-01-27T06:04:50Z,0,2025-01-27T06:04:33Z,NA,NA,MIA-MI1-SW16,104,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579567022,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2025-01-27T05:52:35Z,39,"Error performing SNMP query for description to 192.168.220.3: No response from remote host ""170.39.8.19""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 31,NA,47620,31,0,2989815,0,2025-01-27T05:53:41Z,NA,Ampath Layer 2,198949172,2025-01-27T05:54:20Z,0,2025-01-27T05:53:41Z,NA,NA,ATL-LUM-SW01,105,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579579362,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2025-01-27T04:22:34Z,46,"Error performing SNMP query for description to 192.168.220.3: No response from remote host ""170.39.8.19""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 31,NA,47620,31,0,2989815,0,2025-01-27T04:23:35Z,NA,Ampath Layer 2,198946802,2025-01-27T04:24:21Z,0,2025-01-27T04:23:35Z,NA,NA,ATL-LUM-SW01,107,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579579362,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2025-01-27T01:54:06Z,28,"Error performing SNMP query for description to 190.103.186.158: No response from remote host ""170.39.8.19""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 29,NA,46798,29,0,2827375,0,2025-01-27T01:55:29Z,NA,Ampath Layer 2,198943952,2025-01-27T01:55:57Z,0,2025-01-27T01:55:29Z,NA,NA,MIA-MI1-SW16,111,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579567022,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2025-01-27T01:25:12Z,16,"Error performing SNMP query for description to 190.103.186.155: No response from remote host ""170.39.8.19""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 31,NA,46789,31,0,2796577,0,2025-01-27T01:26:30Z,NA,Ampath Layer 2,198943602,2025-01-27T01:26:46Z,0,2025-01-27T01:26:30Z,NA,NA,SJU-H787-SW03,94,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579566992,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2025-01-26T19:29:59Z,11,"Error performing SNMP query for description to 190.103.186.157: No response from remote host ""170.39.8.19""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 14,NA,46795,14,0,2908243,0,2025-01-26T19:31:20Z,NA,Ampath Layer 2,198936942,2025-01-26T19:31:31Z,0,2025-01-26T19:31:20Z,NA,NA,MIA-MI1-SW15,92,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579567012,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2025-01-26T16:03:29Z,19,"Error performing SNMP query for description to 190.103.186.153: No response from remote host ""170.39.8.19""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 1,NA,47064,1,0,2841052,0,2025-01-26T16:04:34Z,NA,Ampath Layer 2,198931732,2025-01-26T16:04:53Z,0,2025-01-26T16:04:34Z,NA,NA,BCT-MI3-SW04,84,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579569572,NA,NA,,Unknown,0,NA,,1,19
Alarm - Ampath Node MIA-MI1-SW10,AMP,1737908078,GlobalNOC,0,2025-01-26T16:02:00Z,77585,Admin Status: DOWN Operational Status: DOWN,GlobalNOC,7,0,719,https://nocmon.grnoc.iu.edu/nagios/,https://globalnoc.service-now.com/nav_to.do?uri=incident.do?sys_id=87ba9759c31f1650c2ad319f050131a4,wolzj,59,INC0200889,red,Interface - 25,NA,43794,25,0,2623455,0,2025-01-26T16:02:39Z,NA,Ampath Layer 2,198931532,2025-01-27T13:35:44Z,0,2025-01-27T13:30:52Z,100869542,NA,MIA-MI1-SW10,77624,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,GlobalNOC,0,AMP,https://db2.grnoc.iu.edu/db-gnui,41375462,48762,nocmon,579535011,1,NA,,Critical,0,59,,1,19
Alarm - Ampath Node MIA-MI1-SW10,AMP,1737902471,GlobalNOC,0,2025-01-26T14:10:00Z,3573,Admin Status: DOWN Operational Status: DOWN,GlobalNOC,7,0,-1249,https://nocmon.grnoc.iu.edu/nagios/,https://globalnoc.service-now.com/nav_to.do?uri=incident.do?sys_id=87ba9759c31f1650c2ad319f050131a4,wolzj,59,INC0200889,red,Interface - 25,NA,43794,25,0,2623455,0,2025-01-26T14:10:49Z,NA,Ampath Layer 2,198928932,2025-01-26T16:01:33Z,0,2025-01-26T15:59:56Z,100868682,NA,MIA-MI1-SW10,6693,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,GlobalNOC,0,AMP,https://db2.grnoc.iu.edu/db-gnui,41375002,48762,nocmon,579535011,1,NA,,Critical,9,59,,1,19
NA,AMP,NA,GlobalNOC,0,2025-01-26T13:33:04Z,14,"Error performing SNMP query for description to 190.103.186.159: No response from remote host ""170.39.8.19""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 3,NA,47127,3,0,2827378,0,2025-01-26T13:34:33Z,NA,Ampath Layer 2,198928522,2025-01-26T13:34:47Z,0,2025-01-26T13:34:33Z,NA,NA,MIA-MI1-SW18,103,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579570632,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2025-01-26T00:08:00Z,21,"Error performing SNMP query for description to 10.255.232.2: No response from remote host ""170.39.8.19""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 1,NA,48268,1,0,2898748,0,2025-01-26T00:09:00Z,NA,Ampath Layer 2,198908292,2025-01-26T00:09:21Z,0,2025-01-26T00:09:00Z,NA,NA,SCL-CIR-SW04,81,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579599592,NA,NA,,Unknown,0,NA,,1,19
Alarm - Ampath Node MIA-MI1-SW10,AMP,1737824196,GlobalNOC,0,2025-01-25T16:47:58Z,76849,Admin Status: DOWN Operational Status: DOWN,GlobalNOC,7,0,470,https://nocmon.grnoc.iu.edu/nagios/,https://globalnoc.service-now.com/nav_to.do?uri=incident.do?sys_id=87ba9759c31f1650c2ad319f050131a4,rivemi,59,INC0200889,red,Interface - 25,NA,43794,25,0,2623455,0,2025-01-25T16:48:46Z,NA,Ampath Layer 2,198899962,2025-01-26T14:09:35Z,0,2025-01-26T14:07:39Z,100857392,NA,MIA-MI1-SW10,76897,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,GlobalNOC,0,AMP,https://db2.grnoc.iu.edu/db-gnui,41367782,28542,nocmon,579535011,1,NA,,Critical,0,59,,1,19
NA,AMP,NA,GlobalNOC,0,2025-01-25T16:46:58Z,126,"Error performing SNMP query for description to 190.103.186.145: No response from remote host ""170.39.8.19""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 25,NA,43794,25,0,2623455,0,2025-01-25T16:48:08Z,NA,Ampath Layer 2,198899922,2025-01-25T16:50:14Z,0,2025-01-25T16:48:08Z,NA,NA,MIA-MI1-SW10,196,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579535011,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2025-01-25T12:33:35Z,27,"Error performing SNMP query for description to 190.103.186.150: No response from remote host ""170.39.8.19""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 2,NA,43803,2,0,2623443,0,2025-01-25T12:34:48Z,NA,Ampath Layer 2,198894092,2025-01-25T12:35:15Z,0,2025-01-25T12:34:48Z,NA,NA,SCL-CIR-SW03,100,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579535021,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2025-01-25T10:32:06Z,13,"Error performing SNMP query for description to 190.103.186.156: No response from remote host ""170.39.8.19""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 4,NA,46792,4,0,2796583,0,2025-01-25T10:33:32Z,NA,Ampath Layer 2,198890832,2025-01-25T10:33:45Z,0,2025-01-25T10:33:32Z,NA,NA,MIA-MI1-SW14,99,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579567002,NA,NA,,Unknown,0,NA,,1,19
